Time  E_hot  E_cold
819000  -444.348715688858  443.692752864509
820000  -444.365466674927  444.10522965564
821000  -445.800626262615  443.625917395306
822000  -447.092127902256  444.508636113321
823000  -446.356758025129  446.626049818575
824000  -445.990041834414  447.545667240997
825000  -449.081320493889  450.829305948255
826000  -450.736569220268  450.697952939386
827000  -450.888358280579  451.448477670076
828000  -451.082758618305  449.27046423481
829000  -452.73266983258  451.203865539467
830000  -452.970383932718  453.406660848695
831000  -453.60754516034  451.148206631051
832000  -450.926458046955  451.654638034688
833000  -455.566912794143  451.72852481788
834000  -455.051971624906  453.08331699564
835000  -456.647899861816  452.32318058277
836000  -454.822993327247  451.788725862905
837000  -457.748391887995  455.228221199037
838000  -454.181733855294  455.916419098027
839000  -455.19702576759  456.561651285971
840000  -455.834831437509  457.147418621453
841000  -456.72394207798  455.213802863059
842000  -456.846923679065  457.005047940796
843000  -457.835271888609  459.023460175092
844000  -458.748050923613  458.891175529092
845000  -458.523786582973  458.663732817047
846000  -459.563372521276  458.92712688264
847000  -458.6489783655  460.422736448307
848000  -458.930722637733  460.954647328953
849000  -460.685448730598  463.569250142779
850000  -460.842896342315  459.697582224089
851000  -459.420769129761  461.397161943127
852000  -463.437074125812  461.516759164823
853000  -463.542097946315  462.10186288491
854000  -462.933790170431  461.847868264993
855000  -462.223861741148  463.290811746142
856000  -463.240431203192  464.309779872374
857000  -464.08804288467  464.627101136659
858000  -464.725540966434  464.619805607867
859000  -467.876010862699  467.004542382923
860000  -466.354986636469  467.052222952143
861000  -470.030704046092  465.434134296198
862000  -468.870609631995  465.647372479802
863000  -470.520080605437  465.895336947077
864000  -468.40954451589  468.514187782144
865000  -470.432265322158  468.254550035719
866000  -472.654177313959  469.012410187811
867000  -470.856377124028  468.879658463844
868000  -471.703659672124  468.761626994351
869000  -470.552396313114  470.136026919815
870000  -469.056584610598  471.307150853338
871000  -471.69470585505  473.080192641728
872000  -470.460101714201  472.090253102944
